ad_id,brand,product_id,timestamp,impressions,clicks
AD4493,Brand B,P001,2023-09-18 16:52:00,2050,204
AD4494,Brand A,P002,2023-09-18 16:53:00,1203,253
AD4495,Brand C,P003,2023-09-18 16:54:00,2358,210
AD4496,Brand B,P002,2023-09-18 16:55:00,1610,213
AD4497,Brand A,P003,2023-09-18 16:56:00,4987,72
AD4498,Brand A,P004,2023-09-18 16:57:00,1250,236
AD4499,Brand B,P001,2023-09-18 16:58:00,1101,89
AD4500,Brand C,P001,2023-09-18 16:59:00,2073,264
AD4501,Brand A,P003,2023-09-18 17:00:00,4811,151
AD4502,Brand B,P003,2023-09-18 17:01:00,4717,74
AD4503,Brand B,P004,2023-09-18 17:02:00,1799,221
AD4504,Brand A,P003,2023-09-18 17:03:00,2969,80
AD4505,Brand C,P003,2023-09-18 17:04:00,4910,131
AD4506,Brand C,P004,2023-09-18 17:05:00,3501,270
AD4507,Brand C,P002,2023-09-18 17:06:00,3816,58
AD4508,Brand B,P001,2023-09-18 17:07:00,2884,51
AD4509,Brand C,P002,2023-09-18 17:08:00,3980,211
AD4510,Brand A,P002,2023-09-18 17:09:00,4343,278
AD4511,Brand B,P003,2023-09-18 17:10:00,3697,271
AD4512,Brand C,P001,2023-09-18 17:11:00,4470,237
AD4513,Brand A,P004,2023-09-18 17:12:00,2637,163
AD4514,Brand C,P002,2023-09-18 17:13:00,3806,284
AD4515,Brand B,P004,2023-09-18 17:14:00,1272,229
AD4516,Brand B,P003,2023-09-18 17:15:00,4728,265
AD4517,Brand C,P003,2023-09-18 17:16:00,2829,62
AD4518,Brand B,P003,2023-09-18 17:17:00,3123,192
AD4519,Brand B,P002,2023-09-18 17:18:00,2830,84
AD4520,Brand A,P001,2023-09-18 17:19:00,1869,128
AD4521,Brand C,P002,2023-09-18 17:20:00,4678,118
AD4522,Brand A,P003,2023-09-18 17:21:00,3968,241
AD4523,Brand A,P002,2023-09-18 17:22:00,1488,228
AD4524,Brand B,P004,2023-09-18 17:23:00,3677,244
AD4525,Brand B,P004,2023-09-18 17:24:00,2714,65
AD4526,Brand B,P004,2023-09-18 17:25:00,1938,180
AD4527,Brand B,P001,2023-09-18 17:26:00,2406,81
AD4528,Brand A,P003,2023-09-18 17:27:00,1269,231
AD4529,Brand A,P003,2023-09-18 17:28:00,1173,94
AD4530,Brand C,P001,2023-09-18 17:29:00,1227,245
AD4531,Brand C,P001,2023-09-18 17:30:00,4368,178
AD4532,Brand A,P002,2023-09-18 17:31:00,1719,75
AD4533,Brand C,P004,2023-09-18 17:32:00,2202,266
AD4534,Brand A,P001,2023-09-18 17:33:00,2708,299
AD4535,Brand A,P003,2023-09-18 17:34:00,3904,234
AD4536,Brand C,P002,2023-09-18 17:35:00,2110,198
AD4537,Brand B,P002,2023-09-18 17:36:00,4840,259
AD4538,Brand C,P002,2023-09-18 17:37:00,4547,95
AD4539,Brand A,P003,2023-09-18 17:38:00,4582,162
AD4540,Brand A,P002,2023-09-18 17:39:00,1559,167
AD4541,Brand C,P004,2023-09-18 17:40:00,1321,163
AD4542,Brand B,P003,2023-09-18 17:41:00,4185,168
AD4543,Brand A,P004,2023-09-18 17:42:00,4504,246
AD4544,Brand C,P003,2023-09-18 17:43:00,2241,277
AD4545,Brand A,P003,2023-09-18 17:44:00,2884,100
AD4546,Brand C,P003,2023-09-18 17:45:00,3144,147
AD4547,Brand B,P003,2023-09-18 17:46:00,3477,79
AD4548,Brand B,P002,2023-09-18 17:47:00,3183,82
AD4549,Brand A,P001,2023-09-18 17:48:00,4582,244
AD4550,Brand B,P002,2023-09-18 17:49:00,4071,193
AD4551,Brand A,P002,2023-09-18 17:50:00,4932,108
AD4552,Brand A,P001,2023-09-18 17:51:00,3967,244
AD4553,Brand B,P002,2023-09-18 17:52:00,2266,216
AD4554,Brand A,P002,2023-09-18 17:53:00,3815,126
AD4555,Brand B,P003,2023-09-18 17:54:00,2959,262
AD4556,Brand C,P003,2023-09-18 17:55:00,4270,184
AD4557,Brand C,P004,2023-09-18 17:56:00,3864,99
AD4558,Brand C,P003,2023-09-18 17:57:00,1960,146
AD4559,Brand B,P001,2023-09-18 17:58:00,1109,291
AD4560,Brand B,P003,2023-09-18 17:59:00,1135,221
AD4561,Brand C,P002,2023-09-18 18:00:00,4060,83
AD4562,Brand B,P002,2023-09-18 18:01:00,1149,274
AD4563,Brand C,P001,2023-09-18 18:02:00,1896,291
AD4564,Brand A,P002,2023-09-18 18:03:00,3176,207
AD4565,Brand B,P002,2023-09-18 18:04:00,3762,77
AD4566,Brand C,P004,2023-09-18 18:05:00,3721,254
AD4567,Brand A,P004,2023-09-18 18:06:00,4173,216
AD4568,Brand B,P004,2023-09-18 18:07:00,3664,283
AD4569,Brand A,P004,2023-09-18 18:08:00,2787,204
AD4570,Brand B,P004,2023-09-18 18:09:00,3932,256
AD4571,Brand C,P001,2023-09-18 18:10:00,2470,64
AD4572,Brand A,P001,2023-09-18 18:11:00,1427,244
AD4573,Brand B,P002,2023-09-18 18:12:00,2791,249
AD4574,Brand A,P003,2023-09-18 18:13:00,4327,290
AD4575,Brand B,P002,2023-09-18 18:14:00,3806,233
AD4576,Brand B,P004,2023-09-18 18:15:00,3068,142
AD4577,Brand A,P001,2023-09-18 18:16:00,4925,104
AD4578,Brand A,P004,2023-09-18 18:17:00,4975,82
AD4579,Brand B,P003,2023-09-18 18:18:00,2707,167
AD4580,Brand C,P004,2023-09-18 18:19:00,1387,291
AD4581,Brand C,P001,2023-09-18 18:20:00,2117,109
AD4582,Brand A,P002,2023-09-18 18:21:00,4087,263
AD4583,Brand B,P003,2023-09-18 18:22:00,1471,200
AD4584,Brand C,P003,2023-09-18 18:23:00,4177,266
AD4585,Brand A,P002,2023-09-18 18:24:00,4154,149
AD4586,Brand C,P003,2023-09-18 18:25:00,1080,51
AD4587,Brand A,P002,2023-09-18 18:26:00,3345,217
AD4588,Brand C,P004,2023-09-18 18:27:00,4473,212
AD4589,Brand C,P002,2023-09-18 18:28:00,4102,91
AD4590,Brand A,P001,2023-09-18 18:29:00,2753,69
AD4591,Brand A,P003,2023-09-18 18:30:00,2790,53
AD4592,Brand A,P003,2023-09-18 18:31:00,3317,236
AD4593,Brand C,P002,2023-09-18 18:32:00,1374,173
AD4594,Brand C,P004,2023-09-18 18:33:00,1877,200
AD4595,Brand B,P002,2023-09-18 18:34:00,2087,163
AD4596,Brand C,P001,2023-09-18 18:35:00,3599,113
AD4597,Brand C,P003,2023-09-18 18:36:00,2988,112
AD4598,Brand C,P004,2023-09-18 18:37:00,1315,82
AD4599,Brand B,P001,2023-09-18 18:38:00,1500,180
AD4600,Brand C,P003,2023-09-18 18:39:00,3929,242
AD4601,Brand A,P004,2023-09-18 18:40:00,1050,276
AD4602,Brand C,P003,2023-09-18 18:41:00,1784,137
AD4603,Brand B,P004,2023-09-18 18:42:00,2325,109
AD4604,Brand C,P003,2023-09-18 18:43:00,3841,101
AD4605,Brand C,P004,2023-09-18 18:44:00,2731,210
AD4606,Brand A,P004,2023-09-18 18:45:00,1419,160
AD4607,Brand C,P004,2023-09-18 18:46:00,1040,158
AD4608,Brand C,P003,2023-09-18 18:47:00,3333,260
AD4609,Brand B,P004,2023-09-18 18:48:00,4910,282
AD4610,Brand B,P004,2023-09-18 18:49:00,2062,104
AD4611,Brand B,P004,2023-09-18 18:50:00,3660,67
AD4612,Brand C,P004,2023-09-18 18:51:00,2244,284
AD4613,Brand B,P001,2023-09-18 18:52:00,3093,286
AD4614,Brand C,P002,2023-09-18 18:53:00,4996,253
AD4615,Brand A,P002,2023-09-18 18:54:00,1390,244
AD4616,Brand A,P002,2023-09-18 18:55:00,2492,233
AD4617,Brand C,P003,2023-09-18 18:56:00,2483,205
AD4618,Brand B,P002,2023-09-18 18:57:00,2508,54
AD4619,Brand C,P002,2023-09-18 18:58:00,2378,89
AD4620,Brand B,P002,2023-09-18 18:59:00,1576,177
AD4621,Brand B,P002,2023-09-18 19:00:00,2741,242
AD4622,Brand A,P002,2023-09-18 19:01:00,1627,209
AD4623,Brand A,P002,2023-09-18 19:02:00,3584,149
AD4624,Brand C,P004,2023-09-18 19:03:00,4612,124
AD4625,Brand C,P003,2023-09-18 19:04:00,3598,168
AD4626,Brand C,P003,2023-09-18 19:05:00,1544,240
AD4627,Brand A,P003,2023-09-18 19:06:00,3624,157
AD4628,Brand A,P004,2023-09-18 19:07:00,3628,266
AD4629,Brand C,P002,2023-09-18 19:08:00,4468,277
AD4630,Brand C,P003,2023-09-18 19:09:00,1291,295
AD4631,Brand C,P003,2023-09-18 19:10:00,4903,218
AD4632,Brand B,P003,2023-09-18 19:11:00,4407,270
AD4633,Brand B,P001,2023-09-18 19:12:00,1146,230
AD4634,Brand A,P001,2023-09-18 19:13:00,4052,152
AD4635,Brand C,P003,2023-09-18 19:14:00,2086,265
AD4636,Brand A,P002,2023-09-18 19:15:00,3958,135
AD4637,Brand A,P002,2023-09-18 19:16:00,2534,56
AD4638,Brand A,P004,2023-09-18 19:17:00,2733,53
AD4639,Brand A,P003,2023-09-18 19:18:00,2255,61
AD4640,Brand B,P004,2023-09-18 19:19:00,1970,264
AD4641,Brand C,P004,2023-09-18 19:20:00,1641,153
AD4642,Brand C,P004,2023-09-18 19:21:00,1589,278
AD4643,Brand A,P001,2023-09-18 19:22:00,1137,119
AD4644,Brand A,P003,2023-09-18 19:23:00,3373,116
AD4645,Brand B,P004,2023-09-18 19:24:00,3830,255
AD4646,Brand B,P004,2023-09-18 19:25:00,1800,124
AD4647,Brand C,P002,2023-09-18 19:26:00,4500,130
AD4648,Brand C,P003,2023-09-18 19:27:00,3940,134
AD4649,Brand C,P004,2023-09-18 19:28:00,2295,169
AD4650,Brand C,P004,2023-09-18 19:29:00,3618,117
AD4651,Brand B,P001,2023-09-18 19:30:00,2999,149
AD4652,Brand B,P004,2023-09-18 19:31:00,3447,298
AD4653,Brand B,P003,2023-09-18 19:32:00,3335,183
AD4654,Brand C,P004,2023-09-18 19:33:00,4761,61
AD4655,Brand A,P003,2023-09-18 19:34:00,1932,83
AD4656,Brand C,P001,2023-09-18 19:35:00,3856,186
AD4657,Brand C,P001,2023-09-18 19:36:00,4986,88
AD4658,Brand B,P002,2023-09-18 19:37:00,2515,155
AD4659,Brand A,P001,2023-09-18 19:38:00,1369,90
AD4660,Brand B,P002,2023-09-18 19:39:00,1981,272
AD4661,Brand C,P004,2023-09-18 19:40:00,1366,75
AD4662,Brand A,P001,2023-09-18 19:41:00,3531,148
AD4663,Brand A,P001,2023-09-18 19:42:00,3075,68
AD4664,Brand B,P004,2023-09-18 19:43:00,2804,126
AD4665,Brand B,P001,2023-09-18 19:44:00,1442,171
AD4666,Brand C,P004,2023-09-18 19:45:00,2914,71
AD4667,Brand B,P003,2023-09-18 19:46:00,3414,285
AD4668,Brand A,P004,2023-09-18 19:47:00,4444,56
AD4669,Brand B,P003,2023-09-18 19:48:00,2635,285
AD4670,Brand C,P002,2023-09-18 19:49:00,2770,264
AD4671,Brand A,P003,2023-09-18 19:50:00,2955,186
AD4672,Brand A,P001,2023-09-18 19:51:00,3715,132
AD4673,Brand B,P002,2023-09-18 19:52:00,1664,189
AD4674,Brand B,P003,2023-09-18 19:53:00,1277,53
AD4675,Brand C,P003,2023-09-18 19:54:00,4125,264
AD4676,Brand A,P004,2023-09-18 19:55:00,1283,225
AD4677,Brand B,P003,2023-09-18 19:56:00,3472,129
AD4678,Brand A,P002,2023-09-18 19:57:00,4563,220
AD4679,Brand A,P002,2023-09-18 19:58:00,2573,182
AD4680,Brand A,P002,2023-09-18 19:59:00,4388,104
AD4681,Brand C,P003,2023-09-18 20:00:00,2921,235
AD4682,Brand C,P003,2023-09-18 20:01:00,2895,87
AD4683,Brand C,P001,2023-09-18 20:02:00,3320,198
AD4684,Brand A,P002,2023-09-18 20:03:00,1690,203
AD4685,Brand B,P003,2023-09-18 20:04:00,2367,147
AD4686,Brand A,P001,2023-09-18 20:05:00,1684,151
AD4687,Brand B,P002,2023-09-18 20:06:00,3500,194
AD4688,Brand C,P001,2023-09-18 20:07:00,4989,242
AD4689,Brand C,P001,2023-09-18 20:08:00,4148,180
AD4690,Brand A,P004,2023-09-18 20:09:00,3085,88
AD4691,Brand B,P004,2023-09-18 20:10:00,4686,244
AD4692,Brand A,P003,2023-09-18 20:11:00,3882,83
AD4693,Brand C,P002,2023-09-18 20:12:00,1669,67
AD4694,Brand A,P003,2023-09-18 20:13:00,3104,195
AD4695,Brand C,P004,2023-09-18 20:14:00,1739,176
AD4696,Brand C,P001,2023-09-18 20:15:00,4000,193
AD4697,Brand C,P003,2023-09-18 20:16:00,3351,299
AD4698,Brand B,P002,2023-09-18 20:17:00,4153,171
AD4699,Brand A,P004,2023-09-18 20:18:00,3026,238
AD4700,Brand C,P001,2023-09-18 20:19:00,3813,67
AD4701,Brand A,P004,2023-09-18 20:20:00,2356,127
AD4702,Brand B,P001,2023-09-18 20:21:00,3157,82
AD4703,Brand A,P001,2023-09-18 20:22:00,2105,269
AD4704,Brand B,P001,2023-09-18 20:23:00,3694,241
AD4705,Brand C,P003,2023-09-18 20:24:00,4750,91
AD4706,Brand C,P003,2023-09-18 20:25:00,3606,150
AD4707,Brand C,P002,2023-09-18 20:26:00,2018,277
AD4708,Brand A,P001,2023-09-18 20:27:00,1095,164
AD4709,Brand A,P003,2023-09-18 20:28:00,1652,189
AD4710,Brand A,P001,2023-09-18 20:29:00,1434,299
AD4711,Brand C,P002,2023-09-18 20:30:00,4119,207
AD4712,Brand A,P004,2023-09-18 20:31:00,2756,151
AD4713,Brand C,P001,2023-09-18 20:32:00,1545,120
AD4714,Brand C,P004,2023-09-18 20:33:00,1045,100
AD4715,Brand B,P002,2023-09-18 20:34:00,1753,299
AD4716,Brand B,P003,2023-09-18 20:35:00,4487,139
AD4717,Brand C,P004,2023-09-18 20:36:00,4039,120
AD4718,Brand B,P003,2023-09-18 20:37:00,1872,162
AD4719,Brand B,P002,2023-09-18 20:38:00,4214,298
AD4720,Brand C,P003,2023-09-18 20:39:00,1303,74
AD4721,Brand B,P004,2023-09-18 20:40:00,4710,166
AD4722,Brand A,P004,2023-09-18 20:41:00,4505,90
AD4723,Brand C,P003,2023-09-18 20:42:00,1679,74
AD4724,Brand B,P001,2023-09-18 20:43:00,2280,123
AD4725,Brand A,P001,2023-09-18 20:44:00,3830,240
AD4726,Brand B,P001,2023-09-18 20:45:00,3852,158
AD4727,Brand C,P003,2023-09-18 20:46:00,2960,247
AD4728,Brand A,P002,2023-09-18 20:47:00,3420,256
AD4729,Brand B,P003,2023-09-18 20:48:00,4246,245
AD4730,Brand B,P001,2023-09-18 20:49:00,1360,55
AD4731,Brand A,P003,2023-09-18 20:50:00,4160,276
AD4732,Brand C,P003,2023-09-18 20:51:00,2639,226
AD4733,Brand C,P002,2023-09-18 20:52:00,2460,86
AD4734,Brand C,P004,2023-09-18 20:53:00,2841,152
AD4735,Brand A,P001,2023-09-18 20:54:00,2382,80
AD4736,Brand A,P002,2023-09-18 20:55:00,2941,294
AD4737,Brand B,P004,2023-09-18 20:56:00,3864,118
AD4738,Brand C,P002,2023-09-18 20:57:00,4709,284
AD4739,Brand C,P002,2023-09-18 20:58:00,2876,269
AD4740,Brand A,P003,2023-09-18 20:59:00,2869,196
AD4741,Brand C,P001,2023-09-18 21:00:00,3740,167
AD4742,Brand B,P001,2023-09-18 21:01:00,1298,106
AD4743,Brand C,P002,2023-09-18 21:02:00,4373,287
AD4744,Brand A,P002,2023-09-18 21:03:00,1821,236
AD4745,Brand C,P003,2023-09-18 21:04:00,4640,231
AD4746,Brand C,P001,2023-09-18 21:05:00,4875,229
AD4747,Brand C,P001,2023-09-18 21:06:00,1650,131
AD4748,Brand C,P002,2023-09-18 21:07:00,1741,293
AD4749,Brand B,P003,2023-09-18 21:08:00,3617,244
AD4750,Brand A,P003,2023-09-18 21:09:00,3296,61
AD4751,Brand C,P004,2023-09-18 21:10:00,3189,182
AD4752,Brand C,P004,2023-09-18 21:11:00,4344,168
AD4753,Brand B,P001,2023-09-18 21:12:00,1031,106
AD4754,Brand C,P002,2023-09-18 21:13:00,1288,252
AD4755,Brand B,P004,2023-09-18 21:14:00,2806,171
AD4756,Brand A,P002,2023-09-18 21:15:00,3956,144
AD4757,Brand C,P001,2023-09-18 21:16:00,1813,136
AD4758,Brand A,P004,2023-09-18 21:17:00,4343,97
AD4759,Brand C,P001,2023-09-18 21:18:00,2606,65
AD4760,Brand C,P002,2023-09-18 21:19:00,2306,147
AD4761,Brand A,P001,2023-09-18 21:20:00,2275,238
AD4762,Brand A,P001,2023-09-18 21:21:00,4515,256
AD4763,Brand B,P001,2023-09-18 21:22:00,4096,68
AD4764,Brand B,P002,2023-09-18 21:23:00,2238,103
AD4765,Brand C,P001,2023-09-18 21:24:00,1330,70
AD4766,Brand A,P002,2023-09-18 21:25:00,2813,105
AD4767,Brand C,P003,2023-09-18 21:26:00,4808,280
AD4768,Brand A,P001,2023-09-18 21:27:00,1297,218
AD4769,Brand C,P001,2023-09-18 21:28:00,1490,216
AD4770,Brand C,P003,2023-09-18 21:29:00,2020,234
AD4771,Brand A,P004,2023-09-18 21:30:00,3850,179
AD4772,Brand A,P003,2023-09-18 21:31:00,2459,137
AD4773,Brand A,P002,2023-09-18 21:32:00,3771,282
AD4774,Brand C,P004,2023-09-18 21:33:00,4590,51
AD4775,Brand B,P004,2023-09-18 21:34:00,1942,124
AD4776,Brand C,P002,2023-09-18 21:35:00,3967,84
AD4777,Brand A,P001,2023-09-18 21:36:00,3755,269
AD4778,Brand B,P001,2023-09-18 21:37:00,1979,170
AD4779,Brand B,P004,2023-09-18 21:38:00,1967,286
AD4780,Brand C,P002,2023-09-18 21:39:00,2897,287
AD4781,Brand C,P001,2023-09-18 21:40:00,3890,66
AD4782,Brand A,P003,2023-09-18 21:41:00,4055,153
AD4783,Brand B,P003,2023-09-18 21:42:00,1551,268
AD4784,Brand B,P001,2023-09-18 21:43:00,2465,53
AD4785,Brand B,P004,2023-09-18 21:44:00,1437,101
AD4786,Brand B,P002,2023-09-18 21:45:00,1504,259
AD4787,Brand B,P004,2023-09-18 21:46:00,1214,127
AD4788,Brand A,P003,2023-09-18 21:47:00,3075,233
AD4789,Brand C,P001,2023-09-18 21:48:00,1216,242
AD4790,Brand C,P003,2023-09-18 21:49:00,4490,285
AD4791,Brand C,P003,2023-09-18 21:50:00,3409,159
AD4792,Brand A,P003,2023-09-18 21:51:00,4085,62
AD4793,Brand C,P002,2023-09-18 21:52:00,2947,246
AD4794,Brand B,P001,2023-09-18 21:53:00,1864,79
AD4795,Brand C,P003,2023-09-18 21:54:00,4318,153
AD4796,Brand B,P001,2023-09-18 21:55:00,4083,232
AD4797,Brand A,P002,2023-09-18 21:56:00,1987,69
AD4798,Brand A,P002,2023-09-18 21:57:00,4810,143
AD4799,Brand B,P004,2023-09-18 21:58:00,4704,129
AD4800,Brand A,P003,2023-09-18 21:59:00,2501,208
AD4801,Brand A,P002,2023-09-18 22:00:00,3677,61
AD4802,Brand C,P003,2023-09-18 22:01:00,3399,137
AD4803,Brand B,P004,2023-09-18 22:02:00,3750,182
AD4804,Brand C,P001,2023-09-18 22:03:00,3883,163
AD4805,Brand A,P001,2023-09-18 22:04:00,4508,55
AD4806,Brand C,P004,2023-09-18 22:05:00,3941,187
AD4807,Brand A,P003,2023-09-18 22:06:00,2745,159
AD4808,Brand C,P001,2023-09-18 22:07:00,1796,194
AD4809,Brand B,P004,2023-09-18 22:08:00,2144,78
AD4810,Brand A,P002,2023-09-18 22:09:00,3587,82
AD4811,Brand B,P002,2023-09-18 22:10:00,3210,143
AD4812,Brand C,P004,2023-09-18 22:11:00,2479,275
AD4813,Brand C,P001,2023-09-18 22:12:00,2778,131
AD4814,Brand A,P001,2023-09-18 22:13:00,1634,282
AD4815,Brand A,P003,2023-09-18 22:14:00,1934,174
AD4816,Brand A,P004,2023-09-18 22:15:00,1754,264
AD4817,Brand A,P004,2023-09-18 22:16:00,2353,217
AD4818,Brand A,P001,2023-09-18 22:17:00,3510,251
AD4819,Brand A,P004,2023-09-18 22:18:00,2176,84
AD4820,Brand A,P003,2023-09-18 22:19:00,1921,165
AD4821,Brand B,P004,2023-09-18 22:20:00,2639,215
AD4822,Brand A,P002,2023-09-18 22:21:00,2551,283
AD4823,Brand C,P003,2023-09-18 22:22:00,2527,80
AD4824,Brand C,P002,2023-09-18 22:23:00,4227,110
AD4825,Brand C,P004,2023-09-18 22:24:00,2743,67
AD4826,Brand A,P003,2023-09-18 22:25:00,1110,136
AD4827,Brand A,P002,2023-09-18 22:26:00,1100,82
AD4828,Brand C,P003,2023-09-18 22:27:00,2640,175
AD4829,Brand A,P003,2023-09-18 22:28:00,3039,88
AD4830,Brand C,P003,2023-09-18 22:29:00,2970,59
AD4831,Brand B,P001,2023-09-18 22:30:00,4483,133
AD4832,Brand B,P004,2023-09-18 22:31:00,2906,186
AD4833,Brand A,P001,2023-09-18 22:32:00,1816,56
AD4834,Brand A,P002,2023-09-18 22:33:00,4005,116
AD4835,Brand A,P004,2023-09-18 22:34:00,3289,61
AD4836,Brand B,P003,2023-09-18 22:35:00,4434,130
AD4837,Brand A,P001,2023-09-18 22:36:00,2720,122
AD4838,Brand C,P001,2023-09-18 22:37:00,4588,258
AD4839,Brand A,P004,2023-09-18 22:38:00,2242,174
AD4840,Brand A,P002,2023-09-18 22:39:00,1952,75
AD4841,Brand C,P003,2023-09-18 22:40:00,3842,109
AD4842,Brand B,P004,2023-09-18 22:41:00,2312,221
AD4843,Brand B,P003,2023-09-18 22:42:00,2828,106
AD4844,Brand A,P004,2023-09-18 22:43:00,3446,251
AD4845,Brand C,P002,2023-09-18 22:44:00,4126,131
AD4846,Brand A,P001,2023-09-18 22:45:00,2644,124
AD4847,Brand A,P004,2023-09-18 22:46:00,3033,222
AD4848,Brand C,P002,2023-09-18 22:47:00,1747,285
AD4849,Brand C,P001,2023-09-18 22:48:00,3899,247
AD4850,Brand A,P004,2023-09-18 22:49:00,3204,216
AD4851,Brand B,P003,2023-09-18 22:50:00,1286,166
AD4852,Brand C,P001,2023-09-18 22:51:00,1492,180
AD4853,Brand B,P003,2023-09-18 22:52:00,4431,93
AD4854,Brand A,P001,2023-09-18 22:53:00,2238,135
AD4855,Brand C,P003,2023-09-18 22:54:00,3643,136
AD4856,Brand B,P001,2023-09-18 22:55:00,4996,121
AD4857,Brand A,P003,2023-09-18 22:56:00,2534,256
AD4858,Brand C,P003,2023-09-18 22:57:00,3680,261
AD4859,Brand C,P003,2023-09-18 22:58:00,4935,189
AD4860,Brand A,P003,2023-09-18 22:59:00,4401,265
AD4861,Brand A,P001,2023-09-18 23:00:00,1826,230
AD4862,Brand A,P002,2023-09-18 23:01:00,3223,161
AD4863,Brand C,P001,2023-09-18 23:02:00,4187,94
AD4864,Brand A,P002,2023-09-18 23:03:00,2306,199
AD4865,Brand B,P004,2023-09-18 23:04:00,3871,255
AD4866,Brand B,P003,2023-09-18 23:05:00,1256,200
AD4867,Brand C,P004,2023-09-18 23:06:00,3262,86
AD4868,Brand B,P001,2023-09-18 23:07:00,2614,176
AD4869,Brand A,P002,2023-09-18 23:08:00,1800,289
AD4870,Brand B,P003,2023-09-18 23:09:00,3653,284
AD4871,Brand C,P004,2023-09-18 23:10:00,3341,295
AD4872,Brand A,P002,2023-09-18 23:11:00,2455,281
AD4873,Brand C,P004,2023-09-18 23:12:00,3080,219
AD4874,Brand B,P001,2023-09-18 23:13:00,1374,65
AD4875,Brand A,P002,2023-09-18 23:14:00,2368,208
AD4876,Brand B,P002,2023-09-18 23:15:00,3658,122
AD4877,Brand A,P004,2023-09-18 23:16:00,4169,253
AD4878,Brand C,P004,2023-09-18 23:17:00,1141,260
AD4879,Brand B,P003,2023-09-18 23:18:00,2944,71
AD4880,Brand B,P001,2023-09-18 23:19:00,3085,137
AD4881,Brand C,P002,2023-09-18 23:20:00,1855,187
AD4882,Brand C,P003,2023-09-18 23:21:00,3854,141
AD4883,Brand C,P003,2023-09-18 23:22:00,2262,196
AD4884,Brand B,P003,2023-09-18 23:23:00,4980,239
AD4885,Brand B,P003,2023-09-18 23:24:00,1411,282
AD4886,Brand A,P002,2023-09-18 23:25:00,4353,147
AD4887,Brand B,P003,2023-09-18 23:26:00,4060,286
AD4888,Brand A,P003,2023-09-18 23:27:00,4980,206
AD4889,Brand C,P003,2023-09-18 23:28:00,1422,150
AD4890,Brand A,P004,2023-09-18 23:29:00,3873,63
AD4891,Brand B,P002,2023-09-18 23:30:00,3439,233
AD4892,Brand B,P002,2023-09-18 23:31:00,1993,196
AD4893,Brand B,P001,2023-09-18 23:32:00,2421,180
AD4894,Brand C,P003,2023-09-18 23:33:00,1453,268
AD4895,Brand B,P003,2023-09-18 23:34:00,2562,114
AD4896,Brand A,P004,2023-09-18 23:35:00,4270,67
AD4897,Brand B,P002,2023-09-18 23:36:00,3856,148
AD4898,Brand C,P001,2023-09-18 23:37:00,1157,81
AD4899,Brand A,P001,2023-09-18 23:38:00,2158,227
AD4900,Brand C,P001,2023-09-18 23:39:00,2099,266
AD4901,Brand C,P002,2023-09-18 23:40:00,2108,167
AD4902,Brand C,P001,2023-09-18 23:41:00,1123,141
AD4903,Brand B,P001,2023-09-18 23:42:00,4768,242
AD4904,Brand A,P002,2023-09-18 23:43:00,4302,238
AD4905,Brand A,P001,2023-09-18 23:44:00,1784,225
AD4906,Brand A,P002,2023-09-18 23:45:00,4342,292
AD4907,Brand A,P001,2023-09-18 23:46:00,1905,175
AD4908,Brand A,P003,2023-09-18 23:47:00,2634,221
AD4909,Brand A,P002,2023-09-18 23:48:00,2843,188
AD4910,Brand A,P001,2023-09-18 23:49:00,2941,176
AD4911,Brand A,P003,2023-09-18 23:50:00,2283,218
AD4912,Brand A,P003,2023-09-18 23:51:00,2339,201
AD4913,Brand B,P004,2023-09-18 23:52:00,4528,159
AD4914,Brand B,P004,2023-09-18 23:53:00,1139,264
AD4915,Brand A,P003,2023-09-18 23:54:00,4931,260
AD4916,Brand A,P004,2023-09-18 23:55:00,1223,203
AD4917,Brand B,P001,2023-09-18 23:56:00,3390,183
AD4918,Brand B,P003,2023-09-18 23:57:00,4614,191
AD4919,Brand C,P003,2023-09-18 23:58:00,1405,53
AD4920,Brand C,P001,2023-09-18 23:59:00,1520,249
AD4921,Brand A,P004,2023-09-19 00:00:00,2154,118
AD4922,Brand B,P002,2023-09-19 00:01:00,3966,212
AD4923,Brand C,P001,2023-09-19 00:02:00,2851,131
AD4924,Brand C,P003,2023-09-19 00:03:00,3947,241
AD4925,Brand A,P002,2023-09-19 00:04:00,1296,288
AD4926,Brand A,P001,2023-09-19 00:05:00,2731,251
AD4927,Brand A,P001,2023-09-19 00:06:00,4268,147
AD4928,Brand B,P001,2023-09-19 00:07:00,4047,240
AD4929,Brand C,P002,2023-09-19 00:08:00,3652,58
AD4930,Brand A,P003,2023-09-19 00:09:00,2984,214
AD4931,Brand A,P001,2023-09-19 00:10:00,2950,281
AD4932,Brand A,P003,2023-09-19 00:11:00,2807,134
AD4933,Brand B,P002,2023-09-19 00:12:00,4880,273
AD4934,Brand C,P001,2023-09-19 00:13:00,2973,103
AD4935,Brand B,P003,2023-09-19 00:14:00,2736,250
AD4936,Brand A,P001,2023-09-19 00:15:00,3802,267
AD4937,Brand A,P002,2023-09-19 00:16:00,2201,285
AD4938,Brand A,P002,2023-09-19 00:17:00,3383,61
AD4939,Brand A,P003,2023-09-19 00:18:00,2837,93
AD4940,Brand C,P001,2023-09-19 00:19:00,2675,285
AD4941,Brand A,P004,2023-09-19 00:20:00,3354,105
AD4942,Brand A,P001,2023-09-19 00:21:00,1738,161
