transaction_id,product_id,rep_id,date,revenue
T6664,P003,SR1937,2023-08-17,1568.37
T6665,P004,SR313,2023-08-17,672.16
T6666,P001,SR2803,2023-08-30,1146.28
T6667,P003,SR996,2023-08-28,1900.39
T6668,P004,SR1455,2023-09-10,407.8
T6669,P003,SR1960,2023-08-24,1922.29
T6670,P004,SR459,2023-08-21,1055.87
T6671,P001,SR305,2023-08-31,1604.51
T6672,P004,SR465,2023-09-12,1479.07
T6673,P001,SR1817,2023-09-12,118.25
T6674,P001,SR1561,2023-08-26,1251.5
T6675,P002,SR322,2023-09-13,272.54
T6676,P001,SR2816,2023-08-16,324.48
T6677,P001,SR1299,2023-09-11,1091.42
T6678,P001,SR1885,2023-08-31,763.02
T6679,P002,SR1881,2023-09-07,370.14
T6680,P002,SR051,2023-08-23,579.38
T6681,P004,SR1587,2023-09-10,1158.5
T6682,P003,SR1190,2023-08-22,1437.16
T6683,P003,SR1413,2023-08-17,1239.35
T6684,P002,SR2567,2023-09-04,1903.83
T6685,P001,SR2815,2023-08-26,295.53
T6686,P001,SR766,2023-09-07,167.46
T6687,P003,SR2698,2023-09-13,382.52
T6688,P003,SR2721,2023-09-09,1203.08
T6689,P001,SR2791,2023-08-25,1652.39
T6690,P001,SR1429,2023-08-23,1975.46
T6691,P002,SR2550,2023-08-18,788.02
T6692,P002,SR2751,2023-08-22,1382.82
T6693,P003,SR369,2023-08-24,859.97
T6694,P001,SR1163,2023-08-28,816.1
T6695,P004,SR1593,2023-08-20,708.51
T6696,P002,SR1246,2023-08-21,1550.1
T6697,P003,SR2201,2023-08-21,891.31
T6698,P001,SR1673,2023-09-07,1288.53
T6699,P002,SR2604,2023-08-23,1981.12
T6700,P001,SR456,2023-09-15,1966.39
T6701,P004,SR106,2023-08-18,1477.58
T6702,P001,SR1638,2023-08-30,1449.54
T6703,P002,SR1621,2023-09-15,564.88
T6704,P003,SR081,2023-08-31,200.6
T6705,P004,SR664,2023-09-12,1416.59
T6706,P004,SR1289,2023-08-21,214.25
T6707,P003,SR385,2023-08-20,1270.44
T6708,P003,SR498,2023-08-22,1130.54
T6709,P002,SR2122,2023-08-29,416.22
T6710,P003,SR603,2023-08-18,908.7
T6711,P002,SR2734,2023-09-05,1261.42
T6712,P003,SR2613,2023-09-09,345.37
T6713,P001,SR1160,2023-08-26,514.99
T6714,P003,SR2736,2023-09-14,723.69
T6715,P002,SR2267,2023-09-15,625.02
T6716,P003,SR1149,2023-09-13,491.83
T6717,P004,SR1897,2023-08-26,983.42
T6718,P002,SR2838,2023-09-03,1471.7
T6719,P001,SR1561,2023-08-16,1006.95
T6720,P003,SR1891,2023-09-14,833.31
T6721,P002,SR403,2023-08-23,707.11
T6722,P003,SR1942,2023-08-29,753.23
T6723,P002,SR351,2023-09-01,1764.77
T6724,P002,SR2403,2023-08-24,265.65
T6725,P002,SR1716,2023-09-02,1821.52
T6726,P002,SR2145,2023-09-11,760.0
T6727,P002,SR554,2023-09-11,1815.92
T6728,P004,SR2963,2023-08-23,1419.54
T6729,P004,SR2123,2023-09-09,836.1
T6730,P001,SR2648,2023-08-17,871.9
T6731,P001,SR1991,2023-08-27,499.8
T6732,P002,SR2896,2023-09-03,1471.91
T6733,P003,SR553,2023-08-17,462.09
T6734,P004,SR2126,2023-08-21,161.6
T6735,P003,SR1859,2023-08-21,1475.9
T6736,P004,SR2988,2023-09-05,364.5
T6737,P003,SR780,2023-09-14,1222.01
T6738,P001,SR1712,2023-09-02,1026.35
T6739,P004,SR884,2023-08-22,1531.84
T6740,P002,SR2375,2023-08-30,451.99
T6741,P003,SR2053,2023-08-21,1247.54
T6742,P001,SR016,2023-09-07,589.71
T6743,P001,SR2172,2023-09-14,440.25
T6744,P003,SR1826,2023-09-06,1107.14
T6745,P003,SR1318,2023-08-24,684.8
T6746,P004,SR2624,2023-08-25,1784.35
T6747,P003,SR642,2023-08-30,797.13
T6748,P004,SR2796,2023-08-19,1265.47
T6749,P003,SR2674,2023-09-01,563.03
T6750,P001,SR945,2023-09-11,566.1
T6751,P004,SR1813,2023-09-13,746.12
T6752,P002,SR2060,2023-09-11,1801.4
T6753,P002,SR2254,2023-09-08,742.63
T6754,P004,SR1400,2023-08-17,1702.17
T6755,P003,SR2711,2023-08-18,449.4
T6756,P001,SR1954,2023-09-07,1312.79
T6757,P004,SR2193,2023-08-29,691.21
T6758,P002,SR628,2023-08-24,538.8
T6759,P001,SR1329,2023-08-26,1394.31
T6760,P003,SR124,2023-08-27,392.09
T6761,P002,SR2747,2023-08-25,1064.98
T6762,P002,SR1645,2023-08-17,465.67
T6763,P003,SR2927,2023-08-28,1409.93
T6764,P001,SR2605,2023-09-08,1526.01
T6765,P001,SR2908,2023-08-26,660.31
T6766,P003,SR2170,2023-08-30,1494.99
T6767,P003,SR421,2023-08-20,799.14
T6768,P003,SR1672,2023-09-12,1337.39
T6769,P004,SR2509,2023-08-25,317.58
T6770,P002,SR2531,2023-08-18,889.64
T6771,P002,SR402,2023-08-19,1065.53
T6772,P004,SR805,2023-09-07,290.2
T6773,P004,SR2669,2023-08-27,708.89
T6774,P004,SR1982,2023-09-14,1542.53
T6775,P004,SR2282,2023-08-26,1009.45
T6776,P001,SR2209,2023-08-16,882.49
T6777,P004,SR426,2023-09-06,1118.69
T6778,P003,SR604,2023-09-14,1082.87
T6779,P004,SR162,2023-09-09,132.95
T6780,P004,SR2405,2023-09-04,1692.55
T6781,P002,SR487,2023-09-05,1271.75
T6782,P002,SR982,2023-08-16,1222.28
T6783,P004,SR829,2023-09-02,130.05
T6784,P002,SR1044,2023-09-06,992.93
T6785,P004,SR1399,2023-08-26,189.47
T6786,P004,SR077,2023-08-17,612.96
T6787,P001,SR2916,2023-08-27,602.86
T6788,P001,SR2116,2023-09-02,1246.23
T6789,P003,SR107,2023-09-01,215.2
T6790,P003,SR1914,2023-08-19,1896.49
T6791,P003,SR2977,2023-09-07,738.25
T6792,P002,SR2779,2023-08-17,630.39
T6793,P002,SR459,2023-08-17,1432.43
T6794,P001,SR1524,2023-09-02,1272.1
T6795,P003,SR680,2023-08-22,344.69
T6796,P003,SR1355,2023-09-08,1162.2
T6797,P002,SR993,2023-09-14,1658.84
T6798,P004,SR1678,2023-09-10,1359.4
T6799,P001,SR016,2023-08-17,506.06
T6800,P002,SR175,2023-08-21,1093.26
T6801,P004,SR2020,2023-09-08,1551.8
T6802,P004,SR692,2023-08-16,936.68
T6803,P002,SR1767,2023-09-03,272.9
T6804,P002,SR995,2023-09-06,235.34
T6805,P001,SR2231,2023-08-20,1668.02
T6806,P001,SR405,2023-09-08,571.63
T6807,P004,SR357,2023-08-17,1412.96
T6808,P003,SR1877,2023-08-22,1117.98
T6809,P004,SR120,2023-09-11,821.57
T6810,P004,SR1290,2023-09-03,1184.09
T6811,P001,SR1480,2023-09-12,1359.4
T6812,P003,SR2845,2023-09-15,817.81
T6813,P001,SR1702,2023-09-04,596.59
T6814,P004,SR1855,2023-09-15,1276.56
T6815,P002,SR2071,2023-08-17,722.53
T6816,P003,SR1151,2023-08-17,106.45
T6817,P004,SR022,2023-09-02,246.0
T6818,P002,SR2764,2023-08-30,1942.47
T6819,P002,SR423,2023-09-10,541.68
T6820,P001,SR819,2023-09-02,466.67
T6821,P001,SR906,2023-09-04,1053.31
T6822,P004,SR802,2023-08-21,1238.84
T6823,P003,SR2202,2023-08-17,1794.54
T6824,P004,SR413,2023-09-03,1266.66
T6825,P003,SR1042,2023-09-05,1345.84
T6826,P001,SR1005,2023-09-08,426.86
T6827,P001,SR2730,2023-09-04,902.48
T6828,P001,SR1362,2023-08-26,991.95
T6829,P003,SR401,2023-09-12,1274.7
T6830,P004,SR1339,2023-09-14,1067.6
T6831,P001,SR2599,2023-08-20,1843.61
T6832,P001,SR1908,2023-08-30,1542.77
T6833,P001,SR2652,2023-08-21,1637.3
T6834,P002,SR2715,2023-09-02,1238.2
T6835,P001,SR454,2023-09-14,1049.74
T6836,P001,SR497,2023-08-16,1074.18
T6837,P002,SR1698,2023-08-26,751.19
T6838,P004,SR2554,2023-08-24,1077.89
T6839,P002,SR143,2023-08-17,1341.71
T6840,P003,SR1656,2023-09-04,743.43
T6841,P001,SR230,2023-09-14,118.29
T6842,P001,SR1796,2023-09-02,156.7
T6843,P002,SR627,2023-08-24,1072.36
T6844,P003,SR758,2023-08-25,548.17
T6845,P004,SR1793,2023-08-21,1558.86
T6846,P004,SR2778,2023-09-13,870.95
T6847,P002,SR1574,2023-08-18,183.77
T6848,P001,SR1553,2023-09-08,975.67
T6849,P003,SR216,2023-09-06,1708.07
T6850,P002,SR2732,2023-09-02,1623.27
T6851,P003,SR650,2023-08-30,124.82
T6852,P004,SR922,2023-08-16,799.98
T6853,P003,SR1043,2023-08-19,911.54
T6854,P003,SR895,2023-08-22,1070.78
T6855,P001,SR1289,2023-08-21,812.94
T6856,P001,SR1878,2023-08-19,1888.56
T6857,P003,SR1930,2023-09-14,403.25
T6858,P003,SR1516,2023-09-02,1343.82
T6859,P003,SR1081,2023-08-27,1976.58
T6860,P001,SR2800,2023-08-25,1219.8
T6861,P003,SR1090,2023-08-16,1909.75
T6862,P001,SR606,2023-08-23,1086.34
T6863,P002,SR1764,2023-09-12,619.03
T6864,P001,SR1905,2023-09-08,797.11
T6865,P001,SR1922,2023-08-28,654.22
T6866,P003,SR1261,2023-08-20,904.89
T6867,P001,SR2423,2023-08-21,1111.84
T6868,P004,SR351,2023-08-25,1230.46
T6869,P004,SR1847,2023-08-26,1051.67
T6870,P001,SR557,2023-08-25,734.77
T6871,P003,SR690,2023-08-19,603.88
T6872,P001,SR1541,2023-08-29,646.04
T6873,P001,SR176,2023-09-05,1251.1
T6874,P002,SR1857,2023-09-12,1388.56
T6875,P003,SR246,2023-08-20,201.46
T6876,P002,SR2030,2023-08-27,976.57
T6877,P001,SR2524,2023-09-11,1273.51
T6878,P001,SR1566,2023-09-01,677.45
T6879,P003,SR2583,2023-08-24,383.58
T6880,P002,SR458,2023-08-21,665.99
T6881,P001,SR429,2023-08-30,255.82
T6882,P001,SR1775,2023-09-07,1148.81
T6883,P004,SR1330,2023-08-29,757.2
T6884,P004,SR2695,2023-08-25,427.39
T6885,P003,SR623,2023-09-07,598.2
T6886,P001,SR277,2023-08-25,853.44
T6887,P003,SR343,2023-09-11,883.37
T6888,P002,SR1896,2023-08-18,615.54
T6889,P002,SR1949,2023-09-01,1783.54
T6890,P002,SR2887,2023-09-11,436.48
T6891,P004,SR001,2023-09-12,1698.28
T6892,P002,SR2145,2023-08-19,172.04
T6893,P004,SR2888,2023-08-30,631.05
T6894,P004,SR2682,2023-08-20,1817.49
T6895,P001,SR2176,2023-09-14,1158.11
T6896,P001,SR1194,2023-08-24,1721.77
T6897,P001,SR1227,2023-08-29,1945.25
T6898,P002,SR2393,2023-08-18,100.91
T6899,P002,SR2240,2023-08-26,1589.85
T6900,P001,SR2450,2023-08-20,748.66
T6901,P002,SR1502,2023-08-26,1543.62
T6902,P001,SR2960,2023-08-26,536.46
T6903,P002,SR1641,2023-09-12,126.64
T6904,P003,SR1465,2023-08-28,739.75
T6905,P002,SR340,2023-08-29,501.62
T6906,P001,SR656,2023-09-14,1908.26
T6907,P003,SR2641,2023-09-04,801.89
T6908,P001,SR1487,2023-08-25,1863.24
T6909,P001,SR2803,2023-09-10,1712.82
T6910,P002,SR2537,2023-09-05,1536.64
T6911,P004,SR2537,2023-08-19,674.48
T6912,P004,SR1543,2023-09-01,1683.84
T6913,P002,SR1365,2023-09-04,658.91
T6914,P001,SR785,2023-09-13,971.15
T6915,P004,SR1612,2023-08-22,745.5
T6916,P004,SR2027,2023-08-17,530.91
T6917,P003,SR2578,2023-08-20,1457.71
T6918,P002,SR376,2023-08-28,151.57
T6919,P001,SR1553,2023-09-13,1132.55
T6920,P003,SR1555,2023-08-30,393.15
T6921,P004,SR1903,2023-08-17,329.66
T6922,P003,SR2962,2023-08-18,769.08
T6923,P003,SR1785,2023-09-03,1656.83
T6924,P001,SR722,2023-08-20,1506.81
T6925,P001,SR637,2023-08-22,1497.1
T6926,P004,SR1086,2023-08-23,1831.45
T6927,P003,SR1578,2023-09-02,1832.19
T6928,P004,SR362,2023-09-01,1758.41
T6929,P001,SR2592,2023-09-11,1214.22
T6930,P002,SR2765,2023-09-14,654.5
T6931,P003,SR046,2023-09-06,444.89
T6932,P004,SR1493,2023-09-13,1146.59
T6933,P002,SR2139,2023-08-18,582.84
T6934,P004,SR431,2023-09-10,383.87
T6935,P002,SR1419,2023-09-06,490.93
T6936,P003,SR428,2023-09-04,826.44
T6937,P001,SR1959,2023-08-31,1591.14
T6938,P004,SR665,2023-09-15,195.76
T6939,P003,SR1912,2023-09-10,432.13
T6940,P001,SR354,2023-08-19,1009.78
T6941,P004,SR2255,2023-08-30,1804.64
T6942,P003,SR441,2023-09-06,1257.96
T6943,P002,SR1135,2023-09-02,837.09
T6944,P003,SR2391,2023-08-28,655.54
T6945,P004,SR2427,2023-08-21,1251.34
T6946,P001,SR2750,2023-09-14,1298.32
T6947,P003,SR422,2023-09-11,1617.91
T6948,P001,SR2021,2023-09-03,753.22
T6949,P004,SR767,2023-09-05,237.93
T6950,P004,SR190,2023-08-26,221.61
T6951,P001,SR020,2023-08-28,369.67
T6952,P003,SR2262,2023-09-08,1929.58
T6953,P002,SR2990,2023-09-03,216.15
T6954,P004,SR2243,2023-08-19,1228.84
T6955,P003,SR2362,2023-09-06,1094.57
T6956,P004,SR153,2023-08-29,361.68
T6957,P002,SR2027,2023-08-28,591.02
T6958,P002,SR2664,2023-08-21,1412.31
T6959,P003,SR2641,2023-09-15,651.53
T6960,P003,SR1023,2023-09-15,513.22
T6961,P004,SR1587,2023-08-16,562.65
T6962,P004,SR871,2023-08-18,1527.76
T6963,P001,SR200,2023-09-10,1193.77
T6964,P004,SR484,2023-09-11,1964.77
T6965,P004,SR450,2023-08-31,1372.37
T6966,P003,SR437,2023-09-05,114.81
T6967,P004,SR035,2023-09-12,300.62
T6968,P002,SR305,2023-08-18,1727.23
T6969,P002,SR1055,2023-08-25,992.88
T6970,P001,SR2468,2023-09-02,1360.64
T6971,P004,SR1207,2023-08-21,854.27
T6972,P004,SR2678,2023-08-17,1342.91
T6973,P002,SR1785,2023-08-16,298.73
T6974,P001,SR2122,2023-08-28,1254.47
T6975,P003,SR1450,2023-09-02,829.04
T6976,P001,SR2408,2023-08-24,1061.6
T6977,P002,SR2966,2023-08-26,1498.28
T6978,P003,SR821,2023-09-02,1074.37
T6979,P001,SR1649,2023-08-29,1555.26
T6980,P002,SR261,2023-08-18,1799.93
T6981,P001,SR891,2023-08-31,1933.15
T6982,P001,SR408,2023-08-27,1681.22
T6983,P001,SR2655,2023-08-24,1596.39
T6984,P001,SR424,2023-09-05,731.02
T6985,P002,SR530,2023-09-01,1791.58
T6986,P004,SR1220,2023-08-29,479.04
T6987,P004,SR1571,2023-09-03,1514.47
T6988,P004,SR970,2023-08-22,1355.75
T6989,P002,SR2321,2023-09-02,402.76
T6990,P003,SR003,2023-09-01,256.26
T6991,P002,SR567,2023-09-13,685.85
T6992,P004,SR776,2023-09-05,293.68
T6993,P002,SR1474,2023-08-23,852.63
T6994,P004,SR848,2023-08-19,1263.7
T6995,P001,SR1764,2023-08-24,623.14
T6996,P004,SR1287,2023-08-30,348.55
T6997,P001,SR426,2023-08-17,1780.1
T6998,P004,SR2231,2023-08-30,1710.64
T6999,P004,SR1762,2023-09-14,988.52
T7000,P004,SR010,2023-09-05,1665.41
T7001,P004,SR1548,2023-09-06,824.72
T7002,P004,SR198,2023-08-24,1039.53
T7003,P003,SR1650,2023-08-30,900.85
T7004,P004,SR1348,2023-08-16,1959.55
T7005,P003,SR956,2023-09-10,1270.06
T7006,P002,SR335,2023-09-05,939.41
T7007,P002,SR2564,2023-09-11,1320.85
T7008,P003,SR1648,2023-08-31,1135.43
T7009,P003,SR466,2023-08-20,410.4
T7010,P002,SR603,2023-08-16,168.7
T7011,P004,SR1939,2023-08-21,511.48
T7012,P001,SR789,2023-09-03,1794.07
T7013,P003,SR2370,2023-09-04,873.09
T7014,P001,SR2313,2023-09-03,1497.76
T7015,P002,SR2844,2023-09-01,1334.74
T7016,P002,SR2396,2023-09-13,1953.82
T7017,P001,SR2398,2023-08-22,572.65
T7018,P002,SR762,2023-09-09,218.49
T7019,P003,SR2357,2023-09-14,1989.59
T7020,P001,SR1030,2023-09-07,1728.79
T7021,P002,SR1901,2023-09-15,795.57
T7022,P003,SR1843,2023-08-23,117.85
T7023,P004,SR919,2023-09-09,1491.34
T7024,P002,SR070,2023-08-25,1201.62
T7025,P004,SR2572,2023-08-27,1793.32
T7026,P001,SR164,2023-09-08,289.13
T7027,P002,SR979,2023-09-05,406.84
T7028,P002,SR2091,2023-08-31,840.78
T7029,P004,SR862,2023-09-06,1412.67
T7030,P001,SR619,2023-08-22,928.25
T7031,P003,SR764,2023-09-03,1301.03
T7032,P002,SR1050,2023-09-05,182.26
T7033,P003,SR1075,2023-09-14,1437.48
T7034,P003,SR196,2023-08-28,530.73
T7035,P003,SR1163,2023-09-07,1111.4
T7036,P002,SR1240,2023-09-04,1230.21
T7037,P001,SR2061,2023-09-03,835.0
T7038,P003,SR1758,2023-08-18,1387.59
T7039,P003,SR844,2023-08-28,1287.52
T7040,P001,SR2771,2023-08-30,217.46
T7041,P003,SR2114,2023-08-28,1344.51
T7042,P003,SR973,2023-09-07,1820.88
T7043,P001,SR2482,2023-08-24,408.29
T7044,P002,SR941,2023-09-14,1643.62
T7045,P002,SR1290,2023-09-03,1861.23
T7046,P004,SR1375,2023-08-19,407.9
T7047,P002,SR2641,2023-08-19,969.06
T7048,P003,SR382,2023-08-27,634.01
T7049,P002,SR1472,2023-08-27,508.81
T7050,P003,SR1071,2023-08-26,651.32
T7051,P004,SR1348,2023-08-26,628.5
T7052,P001,SR904,2023-09-02,240.15
T7053,P002,SR2358,2023-09-14,805.87
T7054,P002,SR377,2023-08-29,1305.93
T7055,P004,SR1373,2023-08-22,848.39
T7056,P004,SR1994,2023-08-27,1345.23
T7057,P004,SR2071,2023-08-25,519.26
T7058,P001,SR2907,2023-09-14,1203.31
T7059,P002,SR611,2023-08-18,1319.27
T7060,P001,SR1623,2023-08-26,1313.76
T7061,P002,SR165,2023-09-07,553.58
T7062,P001,SR1520,2023-09-04,1687.05
T7063,P003,SR1529,2023-08-25,907.64
T7064,P001,SR1960,2023-08-27,757.26
T7065,P001,SR2329,2023-08-16,1173.99
T7066,P001,SR1204,2023-08-16,857.93
T7067,P003,SR1826,2023-08-29,1144.91
T7068,P001,SR2615,2023-08-18,1005.2
T7069,P004,SR1198,2023-09-05,1664.13
T7070,P004,SR896,2023-09-06,1859.47
T7071,P003,SR408,2023-08-17,1567.88
T7072,P003,SR2006,2023-09-03,252.72
T7073,P003,SR815,2023-08-26,274.16
T7074,P004,SR1860,2023-08-23,1110.59
T7075,P004,SR2005,2023-08-21,1642.06
T7076,P004,SR1953,2023-09-03,976.09
T7077,P003,SR2924,2023-09-11,947.66
T7078,P002,SR1519,2023-09-05,1095.2
T7079,P003,SR2052,2023-09-11,303.01
T7080,P002,SR728,2023-09-14,1936.72
T7081,P004,SR1379,2023-08-27,1572.9
T7082,P002,SR2829,2023-08-25,230.5
T7083,P004,SR1529,2023-09-02,442.93
T7084,P003,SR530,2023-08-24,1024.52
T7085,P004,SR999,2023-08-25,1682.29
T7086,P001,SR446,2023-08-27,612.34
T7087,P001,SR1845,2023-08-30,1568.16
T7088,P002,SR2359,2023-09-13,1130.71
T7089,P003,SR577,2023-08-16,557.34
T7090,P002,SR343,2023-09-08,927.81
T7091,P004,SR1017,2023-08-26,678.38
T7092,P002,SR1037,2023-08-23,1050.27
T7093,P004,SR1472,2023-08-21,1492.99
T7094,P001,SR2296,2023-09-12,1078.76
T7095,P001,SR1374,2023-08-20,312.69
T7096,P003,SR1789,2023-09-08,1754.4
T7097,P001,SR2549,2023-09-04,1080.69
T7098,P004,SR1975,2023-09-12,822.05
T7099,P004,SR127,2023-09-07,1604.31
T7100,P002,SR854,2023-09-08,1271.14
T7101,P001,SR1305,2023-09-03,250.32
T7102,P004,SR1636,2023-08-16,638.45
T7103,P003,SR1263,2023-09-03,528.97
T7104,P003,SR1278,2023-08-17,920.24
T7105,P004,SR2609,2023-09-06,788.4
T7106,P001,SR2972,2023-08-16,1329.97
T7107,P002,SR2498,2023-08-16,551.92
T7108,P003,SR2618,2023-08-27,376.42
T7109,P004,SR099,2023-09-02,1591.15
T7110,P003,SR1158,2023-09-14,486.65
T7111,P004,SR2931,2023-09-10,1714.45
T7112,P003,SR2803,2023-09-07,1244.33
T7113,P002,SR2874,2023-08-18,1531.46
T7114,P001,SR2938,2023-09-06,414.74
T7115,P002,SR1066,2023-08-19,1537.49
T7116,P001,SR406,2023-08-23,335.57
T7117,P002,SR2189,2023-08-17,1028.91
T7118,P002,SR1598,2023-08-29,1220.88
T7119,P003,SR2412,2023-08-21,703.6
T7120,P001,SR2833,2023-08-18,1400.92
T7121,P001,SR1970,2023-09-03,1116.36
T7122,P002,SR1308,2023-08-28,1700.96
T7123,P001,SR2810,2023-09-15,918.42
T7124,P001,SR1733,2023-09-15,880.29
T7125,P004,SR176,2023-09-09,1790.25
T7126,P002,SR2204,2023-09-06,1553.78
T7127,P002,SR1080,2023-09-06,580.71
T7128,P003,SR1796,2023-08-20,837.95
T7129,P002,SR2820,2023-08-17,1397.83
T7130,P004,SR2254,2023-08-21,1841.98
T7131,P003,SR2944,2023-08-23,1352.61
T7132,P003,SR1255,2023-08-19,471.42
T7133,P003,SR2870,2023-08-27,486.13
T7134,P003,SR2962,2023-09-03,1232.88
T7135,P003,SR962,2023-08-31,1965.36
T7136,P001,SR1858,2023-09-11,634.83
T7137,P003,SR1210,2023-08-19,770.45
T7138,P004,SR2939,2023-08-27,538.07
T7139,P001,SR2963,2023-08-21,964.82
T7140,P001,SR622,2023-08-25,620.48
T7141,P001,SR2244,2023-08-18,1772.62
T7142,P002,SR2777,2023-09-03,289.75
T7143,P002,SR072,2023-08-31,269.06
T7144,P003,SR1866,2023-09-10,1564.23
T7145,P001,SR2593,2023-08-28,1244.68
T7146,P004,SR1098,2023-08-19,574.39
T7147,P001,SR2994,2023-09-05,433.16
T7148,P002,SR1440,2023-09-15,1053.65
T7149,P004,SR2078,2023-09-06,1720.77
T7150,P003,SR082,2023-09-13,1052.72
T7151,P004,SR2608,2023-08-21,552.81
T7152,P003,SR1875,2023-08-19,1985.36
T7153,P004,SR427,2023-08-16,1792.34
T7154,P001,SR679,2023-09-06,1457.0
T7155,P002,SR1262,2023-09-15,1897.98
T7156,P002,SR2057,2023-08-23,1476.64
T7157,P002,SR1616,2023-08-23,532.67
T7158,P002,SR2175,2023-09-06,1629.31
T7159,P001,SR1310,2023-09-14,1352.74
T7160,P003,SR1534,2023-08-23,316.79
T7161,P002,SR315,2023-08-20,1889.43
T7162,P004,SR427,2023-08-26,1723.3
T7163,P001,SR2513,2023-08-21,277.6
T7164,P003,SR2726,2023-09-07,983.65
T7165,P001,SR2652,2023-08-20,1607.69
T7166,P001,SR438,2023-09-01,449.68
T7167,P001,SR426,2023-08-26,1765.0
T7168,P001,SR845,2023-09-07,161.27
T7169,P003,SR731,2023-09-12,1550.7
T7170,P002,SR1494,2023-08-23,257.7
T7171,P003,SR382,2023-08-17,1214.88
T7172,P002,SR2298,2023-08-17,1480.38
T7173,P003,SR2287,2023-08-29,552.57
T7174,P002,SR2571,2023-09-01,274.89
T7175,P001,SR1992,2023-08-29,1646.9
T7176,P003,SR756,2023-09-09,169.44
T7177,P003,SR2417,2023-09-06,472.45
T7178,P004,SR1945,2023-08-24,1544.49
T7179,P004,SR925,2023-08-31,640.64
T7180,P004,SR491,2023-09-12,1675.11
T7181,P003,SR041,2023-08-30,1839.52
T7182,P002,SR040,2023-08-31,537.69
T7183,P001,SR1768,2023-09-04,897.38
T7184,P003,SR2535,2023-08-16,1269.57
T7185,P002,SR2795,2023-09-13,664.5
T7186,P004,SR2858,2023-09-07,1072.11
T7187,P001,SR1405,2023-08-18,1752.34
T7188,P003,SR932,2023-08-20,317.3
T7189,P004,SR543,2023-08-23,660.52
T7190,P001,SR2827,2023-08-28,975.08
T7191,P003,SR739,2023-08-27,415.74
T7192,P002,SR2955,2023-08-18,334.47
T7193,P002,SR1987,2023-08-24,1012.23
T7194,P001,SR1712,2023-08-24,313.87
T7195,P004,SR970,2023-09-12,769.46
T7196,P001,SR365,2023-08-23,1359.69
T7197,P002,SR2527,2023-08-21,904.55
T7198,P002,SR201,2023-09-13,646.46
T7199,P004,SR042,2023-08-21,1043.06
T7200,P003,SR1052,2023-08-26,815.11
T7201,P004,SR1484,2023-08-25,130.05
T7202,P004,SR884,2023-09-06,744.71
T7203,P004,SR1986,2023-08-25,1256.82
T7204,P002,SR860,2023-08-29,869.94
T7205,P004,SR1955,2023-08-27,808.55
T7206,P004,SR852,2023-09-07,496.57
T7207,P001,SR1890,2023-09-10,434.59
T7208,P004,SR1809,2023-08-24,452.57
T7209,P004,SR2371,2023-09-02,1526.09
T7210,P004,SR1109,2023-08-30,889.25
T7211,P003,SR181,2023-08-17,693.02
T7212,P002,SR422,2023-08-19,1911.0
T7213,P002,SR1284,2023-08-27,1312.35
T7214,P003,SR388,2023-09-14,188.77
T7215,P002,SR2992,2023-08-21,1738.61
T7216,P001,SR2033,2023-09-13,255.23
T7217,P002,SR2851,2023-09-07,1317.76
T7218,P001,SR2057,2023-08-27,1615.4
T7219,P001,SR1235,2023-09-04,1276.48
T7220,P002,SR2681,2023-08-23,1562.55
T7221,P001,SR2112,2023-08-27,804.3
T7222,P003,SR2789,2023-09-07,1778.72
T7223,P001,SR1667,2023-08-20,1921.52
T7224,P003,SR2169,2023-09-10,358.2
T7225,P002,SR1401,2023-08-22,1770.86
T7226,P001,SR304,2023-08-20,1905.27
T7227,P003,SR1172,2023-09-06,281.24
T7228,P002,SR2248,2023-08-22,1447.85
T7229,P002,SR1961,2023-08-20,1494.03
T7230,P003,SR272,2023-09-05,1427.06
T7231,P001,SR2560,2023-08-30,648.76
T7232,P001,SR1519,2023-09-15,1363.88
T7233,P001,SR026,2023-09-06,414.89
T7234,P004,SR2055,2023-08-25,1912.48
T7235,P002,SR2522,2023-08-25,1683.05
T7236,P002,SR2298,2023-09-15,1839.47
T7237,P004,SR1786,2023-08-28,1548.42
T7238,P002,SR498,2023-09-01,274.27
T7239,P004,SR1151,2023-08-22,1507.24
T7240,P003,SR084,2023-08-28,1399.29
T7241,P004,SR750,2023-08-17,143.73
T7242,P001,SR2075,2023-08-29,1834.25
T7243,P003,SR2197,2023-08-19,497.84
T7244,P004,SR2591,2023-08-20,684.55
T7245,P001,SR2170,2023-09-06,1089.72
T7246,P004,SR169,2023-08-19,679.82
T7247,P004,SR1328,2023-08-30,1878.4
T7248,P003,SR1742,2023-08-30,1193.0
T7249,P003,SR1220,2023-09-13,1007.64
T7250,P002,SR2457,2023-08-22,1834.96
T7251,P003,SR092,2023-09-09,1830.55
T7252,P004,SR1215,2023-08-24,352.86
T7253,P004,SR028,2023-09-01,1941.84
T7254,P004,SR1503,2023-09-15,533.23
T7255,P004,SR2103,2023-08-26,1014.4
T7256,P002,SR773,2023-08-18,398.95
T7257,P001,SR2909,2023-08-29,1785.66
T7258,P003,SR2812,2023-08-18,1283.64
T7259,P003,SR2025,2023-09-13,285.05
T7260,P003,SR2517,2023-08-23,1531.25
T7261,P003,SR1751,2023-08-30,1369.2
T7262,P001,SR2987,2023-09-07,285.24
T7263,P003,SR933,2023-08-20,876.11
T7264,P002,SR817,2023-08-22,1293.09
T7265,P004,SR1384,2023-08-19,602.71
T7266,P002,SR1383,2023-08-27,1214.02
